num_words,encryption_time,decryption_time,alg_run
1300,0.9578769207000732,0.8266499042510986,source_b
1300,0.059166908264160156,0.08238005638122559,source_c
1300,0.05559492111206055,0.05728793144226074,source_e
1300,0.9208369255065918,0.7991187572479248,source_b
1300,0.06135892868041992,0.08366894721984863,source_c
1300,0.05808281898498535,0.05827522277832031,source_e
1300,0.9616372585296631,0.841850996017456,source_b
1300,0.06426596641540527,0.08434891700744629,source_c
1300,0.05872297286987305,0.058449745178222656,source_e
1300,0.9427978992462158,0.7931020259857178,source_b
1300,0.05900382995605469,0.08248496055603027,source_c
1300,0.05481696128845215,0.059059858322143555,source_e
1300,0.9479408264160156,0.8095190525054932,source_b
1300,0.060420989990234375,0.08189272880554199,source_c
1300,0.05387115478515625,0.05800986289978027,source_e
1300,0.95330810546875,0.8209383487701416,source_b
1300,0.06056332588195801,0.08218598365783691,source_c
1300,0.055779218673706055,0.05888104438781738,source_e
1300,0.9683408737182617,0.8236129283905029,source_b
1300,0.0627899169921875,0.08367300033569336,source_c
1300,0.05635786056518555,0.052464962005615234,source_e
1300,0.9847979545593262,0.8163490295410156,source_b
1300,0.06052112579345703,0.08270812034606934,source_c
1300,0.07806587219238281,0.08312392234802246,source_e
1300,1.0360798835754395,0.8392970561981201,source_b
1300,0.05536794662475586,0.07551217079162598,source_c
1300,0.05098915100097656,0.053913116455078125,source_e
1400,1.0056161880493164,0.9602103233337402,source_b
1400,0.06472992897033691,0.09544491767883301,source_c
1400,0.06786799430847168,0.08459901809692383,source_e
1400,1.154940128326416,0.8896119594573975,source_b
1400,0.06291007995605469,0.09088706970214844,source_c
1400,0.06108498573303223,0.0649409294128418,source_e
1400,1.151151180267334,1.013066291809082,source_b
1400,0.06331110000610352,0.08548903465270996,source_c
1400,0.05936694145202637,0.06641101837158203,source_e
1400,1.0323410034179688,0.8909869194030762,source_b
1400,0.06013798713684082,0.08721303939819336,source_c
1400,0.06386399269104004,0.06638383865356445,source_e
1400,1.0411427021026611,0.8958382606506348,source_b
1400,0.06873798370361328,0.09540820121765137,source_c
1400,0.06198406219482422,0.06701302528381348,source_e
1400,1.0299959182739258,0.8956530094146729,source_b
1400,0.06148195266723633,0.08139777183532715,source_c
1400,0.056173086166381836,0.059435129165649414,source_e
1400,0.9978623390197754,0.879702091217041,source_b
1400,0.10709309577941895,0.13871002197265625,source_c
1400,0.06290698051452637,0.06308817863464355,source_e
1400,1.0961849689483643,0.9200270175933838,source_b
1400,0.06644511222839355,0.08532094955444336,source_c
1400,0.05630803108215332,0.06339907646179199,source_e
1400,0.9900708198547363,0.8547682762145996,source_b
1400,0.05886697769165039,0.08047103881835938,source_c
1400,0.0556178092956543,0.05840802192687988,source_e
1400,0.9868440628051758,0.8495190143585205,source_b
1400,0.058016061782836914,0.08020830154418945,source_c
1400,0.05476880073547363,0.0624079704284668,source_e
1500,1.0976009368896484,0.9129080772399902,source_b
1500,0.07042813301086426,0.09861898422241211,source_c
1500,0.0650181770324707,0.07072210311889648,source_e
1500,1.0846679210662842,0.9337458610534668,source_b
1500,0.0653998851776123,0.10198497772216797,source_c
1500,0.0642549991607666,0.06964707374572754,source_e
1500,1.0776209831237793,0.8935229778289795,source_b
1500,0.06152796745300293,0.08571696281433105,source_c
1500,0.05756092071533203,0.06339502334594727,source_e
1500,1.0620689392089844,0.9485828876495361,source_b
1500,0.06449198722839355,0.09282588958740234,source_c
1500,0.0648491382598877,0.06766915321350098,source_e
1500,1.1507771015167236,1.5465948581695557,source_b
1500,0.07361721992492676,0.11350131034851074,source_c
1500,0.06241893768310547,0.06284284591674805,source_e
1500,1.0649888515472412,0.9288408756256104,source_b
1500,0.06859898567199707,0.09587883949279785,source_c
1500,0.06150102615356445,0.0614619255065918,source_e
1500,1.141714096069336,0.8915889263153076,source_b
1500,0.06306982040405273,0.09625601768493652,source_c
1500,0.06059598922729492,0.06218099594116211,source_e
1500,1.298086166381836,0.9743309020996094,source_b
1500,0.0657651424407959,0.09642171859741211,source_c
1500,0.06586003303527832,0.06891632080078125,source_e
1500,1.1957330703735352,1.0387399196624756,source_b
1500,0.06972026824951172,0.0991671085357666,source_c
1500,0.06429195404052734,0.07730722427368164,source_e
1500,1.1092662811279297,0.9969680309295654,source_b
1500,0.06589603424072266,0.10527586936950684,source_c
1500,0.07560491561889648,0.0874171257019043,source_e
1600,1.3165512084960938,0.9630169868469238,source_b
1600,0.06769585609436035,0.09818100929260254,source_c
1600,0.06274032592773438,0.07228899002075195,source_e
1600,1.1698048114776611,1.0067839622497559,source_b
1600,0.06875419616699219,0.09915471076965332,source_c
1600,0.06980681419372559,0.07871294021606445,source_e
1600,1.2272891998291016,1.016083002090454,source_b
1600,0.07404899597167969,0.09511995315551758,source_c
1600,0.06593465805053711,0.07527303695678711,source_e
1600,1.1673047542572021,1.029608964920044,source_b
1600,0.07051491737365723,0.10714173316955566,source_c
1600,0.06900811195373535,0.07287716865539551,source_e
1600,1.1188979148864746,0.9388220310211182,source_b
1600,0.06712603569030762,0.09407615661621094,source_c
1600,0.06220531463623047,0.06761693954467773,source_e
1600,1.1667609214782715,1.1191797256469727,source_b
1600,0.08146500587463379,0.10841822624206543,source_c
1600,0.06862115859985352,0.0750739574432373,source_e
1600,1.16404390335083,0.9888920783996582,source_b
1600,0.0682978630065918,0.10255312919616699,source_c
1600,0.06953096389770508,0.07573390007019043,source_e
1600,1.2049119472503662,0.983896017074585,source_b
1600,0.07515287399291992,0.10586428642272949,source_c
1600,0.06904220581054688,0.06864809989929199,source_e
1600,1.2019691467285156,1.0156018733978271,source_b
1600,0.07444405555725098,0.10545802116394043,source_c
1600,0.06841802597045898,0.07577705383300781,source_e
1600,1.1673579216003418,1.003777027130127,source_b
1600,0.07454180717468262,0.10079002380371094,source_c
1600,0.06492495536804199,0.07246208190917969,source_e
1700,1.2778069972991943,1.109971046447754,source_b
1700,0.08256268501281738,0.11823892593383789,source_c
1700,0.07601523399353027,0.08218717575073242,source_e
1700,1.2775542736053467,1.1062548160552979,source_b
1700,0.07783913612365723,0.1260678768157959,source_c
1700,0.0811159610748291,0.08960318565368652,source_e
1700,1.42103910446167,1.1359939575195312,source_b
1700,0.08142209053039551,0.12198400497436523,source_c
1700,0.07724595069885254,0.08487105369567871,source_e
1700,1.2936439514160156,1.123595952987671,source_b
1700,0.08377289772033691,0.11554312705993652,source_c
1700,0.06931114196777344,0.07482290267944336,source_e
1700,1.3283421993255615,1.1098871231079102,source_b
1700,0.07961392402648926,0.12975192070007324,source_c
1700,0.07506489753723145,0.07644200325012207,source_e
1700,1.398097038269043,1.1092112064361572,source_b
1700,0.07526993751525879,0.10400104522705078,source_c
1700,0.06863021850585938,0.07429099082946777,source_e
1700,1.19606614112854,1.028331995010376,source_b
1700,0.07144284248352051,0.11218500137329102,source_c
1700,0.0719900131225586,0.07610487937927246,source_e
1700,1.1950769424438477,1.0106518268585205,source_b
1700,0.07438993453979492,0.10845708847045898,source_c
1700,0.06790995597839355,0.07136988639831543,source_e
1700,1.2136750221252441,1.1645169258117676,source_b
1700,0.08483195304870605,0.11874198913574219,source_c
1700,0.07782411575317383,0.08831095695495605,source_e
1700,1.3404061794281006,1.1290907859802246,source_b
1700,0.08333683013916016,0.12080907821655273,source_c
1700,0.07921814918518066,0.0864262580871582,source_e
1800,1.3659498691558838,1.185964822769165,source_b
1800,0.08293008804321289,0.1258070468902588,source_c
1800,0.08457303047180176,0.09395503997802734,source_e
1800,1.4314351081848145,1.212742805480957,source_b
1800,0.0913839340209961,0.1315169334411621,source_c
1800,0.08335280418395996,0.09439206123352051,source_e
1800,1.3650648593902588,1.1532108783721924,source_b
1800,0.10702776908874512,0.15586090087890625,source_c
1800,0.1369771957397461,0.10661101341247559,source_e
1800,1.371772289276123,1.1822469234466553,source_b
1800,0.07886910438537598,0.12520599365234375,source_c
1800,0.07990503311157227,0.08897113800048828,source_e
1800,1.3413820266723633,1.1548349857330322,source_b
1800,0.08218598365783691,0.11655402183532715,source_c
1800,0.07471776008605957,0.0908200740814209,source_e
1800,1.3901689052581787,1.210125207901001,source_b
1800,0.07869982719421387,0.1099090576171875,source_c
1800,0.07809305191040039,0.09139704704284668,source_e
1800,1.3940858840942383,1.2085678577423096,source_b
1800,0.07670092582702637,0.11054301261901855,source_c
1800,0.07243585586547852,0.08828401565551758,source_e
1800,1.4100329875946045,1.2249557971954346,source_b
1800,0.08299112319946289,0.1281590461730957,source_c
1800,0.08046483993530273,0.09232306480407715,source_e
1800,1.3921208381652832,1.2257750034332275,source_b
1800,0.08452177047729492,0.1258378028869629,source_c
1800,0.0812070369720459,0.09280514717102051,source_e
1800,1.3878040313720703,1.169727087020874,source_b
1800,0.08693099021911621,0.11387491226196289,source_c
1800,0.07612490653991699,0.09104108810424805,source_e
1900,1.4592690467834473,1.246337890625,source_b
1900,0.09373283386230469,0.13437318801879883,source_c
1900,0.08701395988464355,0.09940886497497559,source_e
1900,1.4226469993591309,1.209622859954834,source_b
1900,0.08919787406921387,0.12999200820922852,source_c
1900,0.08124589920043945,0.09677791595458984,source_e
1900,1.444775104522705,1.2361459732055664,source_b
1900,0.08834409713745117,0.12794709205627441,source_c
1900,0.09963417053222656,0.1411271095275879,source_e
1900,1.6158766746520996,1.3228459358215332,source_b
1900,0.09780025482177734,0.13707518577575684,source_c
1900,0.0840601921081543,0.10438895225524902,source_e
1900,1.4964101314544678,1.2682921886444092,source_b
1900,0.09416413307189941,0.13068914413452148,source_c
1900,0.08082723617553711,0.09189510345458984,source_e
1900,1.3903710842132568,1.1901192665100098,source_b
1900,0.08809304237365723,0.12583613395690918,source_c
1900,0.0753629207611084,0.08763384819030762,source_e
1900,1.4175291061401367,1.2662310600280762,source_b
1900,0.09544205665588379,0.14242792129516602,source_c
1900,0.08730697631835938,0.09486103057861328,source_e
1900,1.4107320308685303,1.2469310760498047,source_b
1900,0.09001803398132324,0.12491011619567871,source_c
1900,0.08377790451049805,0.08631610870361328,source_e
1900,1.4709060192108154,1.2264740467071533,source_b
1900,0.09149813652038574,0.1265888214111328,source_c
1900,0.08858966827392578,0.087799072265625,source_e
1900,1.4180479049682617,1.2349958419799805,source_b
1900,0.09186601638793945,0.13223886489868164,source_c
1900,0.08122110366821289,0.09742069244384766,source_e
